# Time(ns) B(a.u.) 
-2372.49 0.000108476
-2371.26 2.10038e-05
-2369.99 6.51279e-05
-2368.76 -1.37338e-05
-2367.49 7.90232e-05
-2366.26 -1.8076e-05
-2364.99 0.000127471
-2363.76 4.01835e-05
-2362.49 -1.58403e-05
-2361.26 -8.59992e-05
-2359.99 0.00010916
-2358.76 4.08856e-05
-2357.49 0.000108273
-2356.26 -3.33938e-05
-2354.99 2.39048e-05
-2353.76 1.52019e-05
-2352.49 9.34454e-06
-2351.26 -2.10324e-05
-2349.99 2.36006e-06
-2348.76 -8.84752e-05
-2347.49 -2.15128e-05
-2346.26 -1.51936e-05
-2344.99 5.02351e-05
-2343.76 -5.38199e-06
-2342.49 3.71162e-05
-2341.26 4.18933e-06
-2339.99 -2.57627e-05
-2338.76 -7.25477e-05
-2337.49 4.21421e-05
-2336.26 -1.96836e-05
-2334.99 7.18724e-05
-2333.76 -2.20387e-06
-2332.49 -1.31241e-05
-2331.26 -2.4691e-05
-2329.99 1.18205e-05
-2328.76 -4.24663e-05
-2327.49 6.39454e-05
-2326.26 -2.34345e-05
-2324.99 1.09336e-05
-2323.76 -3.12775e-06
-2322.49 7.9282e-05
-2321.26 -2.97538e-05
-2319.99 0.000108328
-2318.76 4.54865e-05
-2317.49 2.40526e-05
-2316.26 -2.49866e-05
-2314.99 3.80955e-05
-2313.76 3.30696e-05
-2312.49 9.86279e-05
-2311.26 -3.01603e-05
-2309.99 7.53374e-06
-2308.76 1.14325e-05
-2307.49 3.72825e-05
-2306.26 2.66949e-05
-2304.99 4.75361e-07
-2303.76 -6.66904e-05
-2302.49 2.28616e-06
-2301.26 -1.68011e-05
-2299.99 9.20126e-05
-2298.76 -5.31463e-05
-2297.49 4.66137e-05
-2296.26 1.23749e-05
-2294.99 3.21458e-05
-2293.76 -3.35971e-05
-2292.49 2.95685e-05
-2291.26 -9.11818e-05
-2289.99 8.11944e-05
-2288.76 2.3859e-05
-2287.49 -3.00718e-06
-2286.26 -9.59303e-05
-2284.99 -5.74185e-06
-2283.76 -6.10631e-05
-2282.49 -5.16952e-05
-2281.26 -9.94409e-05
-2279.99 -1.48328e-05
-2278.76 -0.000106777
-2277.49 8.54075e-05
-2276.26 6.80436e-06
-2274.99 9.14633e-05
-2273.76 -3.16701e-05
-2272.49 1.03493e-06
-2271.26 -5.90721e-05
-2269.99 3.2465e-05
-2268.76 -7.43716e-05
-2267.49 2.03271e-06
-2266.26 -5.38985e-05
-2264.99 -5.37676e-06
-2263.76 -1.32296e-05
-2262.49 6.01626e-05
-2261.26 -2.35031e-05
-2259.99 1.03106e-05
-2258.76 -5.97559e-05
-2257.49 -3.63634e-05
-2256.26 -5.90167e-05
-2254.99 3.89136e-05
-2253.76 -3.9135e-05
-2252.49 3.14487e-05
-2251.26 2.66077e-05
-2249.99 -2.42976e-05
-2248.76 -3.43124e-05
-2247.49 3.0132e-05
-2246.26 -5.79128e-05
-2244.99 1.93227e-05
-2243.76 4.53019e-05
-2242.49 2.12259e-05
-2241.26 -6.00978e-06
-2239.99 6.57934e-05
-2238.76 -6.13496e-05
-2237.49 6.56825e-05
-2236.26 2.16324e-05
-2234.99 -2.15677e-05
-2233.76 -4.95656e-06
-2232.49 0.000105113
-2231.26 5.03093e-05
-2229.99 9.6207e-05
-2228.76 -3.16933e-05
-2227.49 3.68578e-05
-2226.26 -7.3956e-06
-2224.99 4.43042e-05
-2223.76 -2.0533e-05
-2222.49 -4.40732e-05
-2221.26 -3.67007e-05
-2219.99 -2.36742e-05
-2218.76 -7.59837e-05
-2217.49 5.22865e-05
-2216.26 5.22865e-05
-2214.99 9.09596e-05
-2213.76 -2.93652e-05
-2212.49 -1.44909e-05
-2211.26 -8.77905e-05
-2209.99 -3.29129e-05
-2208.76 -0.000124043
-2207.49 -8.37628e-05
-2206.26 -6.28464e-05
-2204.99 -8.06031e-05
-2203.76 -9.0211e-05
-2202.49 5.81438e-05
-2201.26 -6.30864e-05
-2199.99 4.34542e-05
-2198.76 -4.60689e-05
-2197.49 -3.00304e-05
-2196.26 -0.000139583
-2194.99 1.45925e-05
-2193.76 -5.63052e-05
-2192.49 4.69278e-05
-2191.26 1.06244e-07
-2189.99 -7.69258e-05
-2188.76 -8.2414e-05
-2187.49 2.05053e-05
-2186.26 -6.83341e-05
-2184.99 -8.59662e-06
-2183.76 -1.94613e-05
-2182.49 6.29617e-06
-2181.26 -1.46017e-05
-2179.99 4.56899e-05
-2178.76 -4.05625e-05
-2177.49 8.48252e-05
-2176.26 3.11806e-06
-2174.99 -9.72371e-06
-2173.76 -1.07215e-05
-2172.49 7.5808e-05
-2171.26 -4.32602e-05
-2169.99 6.6163e-05
-2168.76 2.91018e-07
-2167.49 -7.2524e-07
-2166.26 -5.03553e-05
-2164.99 5.1806e-05
-2163.76 1.25785e-05
-2162.49 6.4925e-05
-2161.26 1.59044e-05
-2159.99 3.72643e-05
-2158.76 -6.70036e-05
-2157.49 8.46772e-05
-2156.26 9.12323e-06
-2154.99 1.96738e-05
-2153.76 2.71156e-06
-2152.49 2.8894e-05
-2151.26 7.0722e-06
-2149.99 -1.6856e-05
-2148.76 -4.86186e-05
-2147.49 -1.94475e-06
-2146.26 -2.24731e-05
-2144.99 1.18209e-05
-2143.76 -2.63304e-07
-2142.49 6.24491e-05
-2141.26 -0.0001185
-2139.99 -2.92913e-05
-2138.76 -0.000110037
-2137.49 -7.3526e-05
-2136.26 -9.61609e-05
-2134.99 -4.03526e-07
-2133.76 -6.33188e-05
-2132.49 6.65768e-05
-2131.26 4.22977e-05
-2129.99 -6.56101e-05
-2128.76 -0.000148774
-2127.49 1.05565e-05
-2126.26 -5.51302e-05
-2124.99 2.38232e-05
-2123.76 -5.89367e-05
-2122.49 -1.70487e-05
-2121.26 -5.18601e-05
-2119.99 1.03163e-05
-2118.76 -3.63759e-05
-2117.49 5.61769e-05
-2116.26 3.29325e-05
-2114.99 6.84275e-05
-2113.76 5.29046e-06
-2112.49 3.39971e-05
-2111.26 -1.40624e-05
-2109.99 0.000100183
-2108.76 -6.81929e-06
-2107.49 -6.1586e-05
-2106.26 -6.46162e-05
-2104.99 -1.22147e-05
-2103.76 -3.32788e-05
-2102.49 -7.03323e-07
-2101.26 -2.81791e-05
-2099.99 -1.68262e-06
-2098.76 -1.51341e-05
-2097.49 4.44922e-05
-2096.26 -5.01484e-05
-2094.99 -1.3409e-05
-2093.76 5.80732e-06
-2092.49 -5.99163e-05
-2091.26 -0.000104151
-2089.99 3.86969e-05
-2088.76 -7.44025e-05
-2087.49 7.30398e-06
-2086.26 1.43623e-05
-2084.99 -1.76773e-05
-2083.76 -9.02191e-05
-2082.49 1.55209e-05
-2081.26 -7.83618e-05
-2079.99 9.22021e-06
-2078.76 -4.50289e-05
-2077.49 -2.3891e-05
-2076.26 -6.41161e-05
-2074.99 9.33471e-05
-2073.76 3.41645e-05
-2072.49 2.43715e-05
-2071.26 -3.11341e-05
-2069.99 -6.28182e-07
-2068.76 -9.80031e-05
-2067.49 1.23802e-06
-2066.26 -3.10602e-05
-2064.99 4.45117e-05
-2063.76 5.35843e-06
-2062.49 1.95305e-05
-2061.26 -4.38095e-05
-2059.99 -7.72346e-06
-2058.76 -3.97815e-05
-2057.49 7.10818e-05
-2056.26 -1.77196e-05
-2054.99 2.02696e-05
-2053.76 -7.26894e-05
-2052.49 6.58528e-05
-2051.26 -8.38862e-06
-2049.99 6.63333e-05
-2048.76 -1.79225e-06
-2047.49 -4.19618e-05
-2046.26 -8.36095e-05
-2044.99 3.18179e-05
-2043.76 -2.7568e-05
-2042.49 3.80447e-05
-2041.26 5.09788e-05
-2039.99 5.37872e-05
-2038.76 -3.45894e-05
-2037.49 1.21581e-05
-2036.26 -4.41606e-05
-2034.99 5.56165e-05
-2033.76 -2.91755e-05
-2032.49 -2.69952e-05
-2031.26 -1.96043e-05
-2029.99 3.74719e-05
-2028.76 4.56756e-05
-2027.49 3.66774e-05
-2026.26 -5.5949e-05
-2024.99 -5.12742e-05
-2023.76 -8.78222e-05
-2022.49 -3.50328e-05
-2021.26 -2.30411e-05
-2019.99 5.75937e-05
-2018.76 -1.59458e-05
-2017.49 2.45933e-05
-2016.26 -5.07937e-05
-2014.99 3.85621e-05
-2013.76 -2.97114e-05
-2012.49 -7.69392e-05
-2011.26 -6.23239e-05
-2009.99 -4.21281e-05
-2008.76 -4.60639e-05
-2007.49 8.66589e-06
-2006.26 -3.21134e-05
-2004.99 2.4427e-05
-2003.76 7.28007e-06
-2002.49 -2.69763e-06
-2001.26 -8.12627e-05
-1999.99 2.03065e-05
-1998.76 -1.10678e-05
-1997.49 5.24755e-05
-1996.26 -4.66735e-05
-1994.99 -3.27047e-05
-1993.76 -5.53394e-05
-1992.49 3.03582e-05
-1991.26 -2.4316e-05
-1989.99 1.27309e-05
-1988.76 -8.59559e-05
-1987.49 -3.84141e-05
-1986.26 -6.09747e-05
-1984.99 2.23021e-05
-1983.76 -9.23308e-05
-1982.49 -6.17134e-06
-1981.26 -7.9101e-05
-1979.99 -4.21096e-05
-1978.76 -0.000102955
-1977.49 1.39319e-05
-1976.26 -0.000175755
-1974.99 -3.17573e-05
-1973.76 -6.5552e-05
-1972.49 -7.23703e-05
-1971.26 -0.000160488
-1969.99 -4.21045e-05
-1968.76 -0.000144062
-1967.49 -6.93031e-05
-1966.26 -0.000138149
-1964.99 -8.1812e-05
-1963.76 -0.000105629
-1962.49 -6.48043e-06
-1961.26 -5.94176e-05
-1959.99 -4.24186e-05
-1958.76 -9.55406e-05
-1957.49 -0.000103135
-1956.26 -0.000115533
-1954.99 -3.6432e-05
-1953.76 -0.000127266
-1952.49 -6.04687e-07
-1951.26 -5.57224e-05
-1949.99 -1.39822e-05
-1948.76 -0.000111006
-1947.49 -4.16795e-05
-1946.26 -6.5312e-05
-1944.99 2.93284e-05
-1943.76 4.54222e-05
-1942.49 3.47422e-05
-1941.26 2.02745e-05
-1939.99 3.97126e-05
-1938.76 -5.22485e-05
-1937.49 -1.43702e-05
-1936.26 -8.48792e-05
-1934.99 -4.08111e-05
-1933.76 -4.71857e-05
-1932.49 1.15718e-05
-1931.26 -4.45066e-05
-1929.99 5.79128e-05
-1928.76 -6.01568e-05
-1927.49 -7.26845e-05
-1926.26 -6.71596e-05
-1924.99 -4.57632e-05
-1923.76 -6.50533e-05
-1922.49 -5.22668e-05
-1921.26 -9.36005e-05
-1919.99 -4.33055e-05
-1918.76 -7.73034e-05
-1917.49 4.64568e-05
-1916.26 -5.41515e-05
-1914.99 -3.48245e-05
-1913.76 -2.19274e-05
-1912.49 -6.11731e-05
-1911.26 -5.34127e-05
-1909.99 5.67758e-06
-1908.76 -4.87196e-05
-1907.49 -6.30023e-05
-1906.26 -6.9931e-05
-1904.99 6.73916e-05
-1903.76 -7.0929e-05
-1902.49 4.0581e-05
-1901.26 -5.67199e-05
-1899.99 8.06397e-05
-1898.76 -3.97394e-05
-1897.49 -4.89041e-05
-1896.26 -0.00010792
-1894.99 8.51483e-05
-1893.76 7.06336e-06
-1892.49 6.28093e-05
-1891.26 -4.93108e-05
-1889.99 -1.05454e-05
-1888.76 -2.72858e-05
-1887.49 7.74701e-06
-1886.26 -6.94693e-05
-1884.99 -7.39591e-05
-1883.76 -0.000110895
-1882.49 -3.87516e-06
-1881.26 -8.72627e-05
-1879.99 7.26662e-06
-1878.76 -2.38675e-05
-1877.49 7.89687e-08
-1876.26 -9.60309e-06
-1874.99 1.00936e-05
-1873.76 -0.000118951
-1872.49 -1.03607e-05
-1871.26 -4.48389e-05
-1869.99 -7.52507e-07
-1868.76 -5.96392e-05
-1867.49 -8.65051e-05
-1866.26 -8.23295e-05
-1864.99 1.49162e-05
-1863.76 -6.36303e-05
-1862.49 -1.82874e-05
-1861.26 -0.000117732
-1859.99 -7.93361e-05
-1858.76 -8.37521e-05
-1857.49 -4.53936e-05
-1856.26 -0.000104354
-1854.99 -2.48098e-05
-1853.76 -8.94061e-05
-1852.49 2.46167e-05
-1851.26 -4.2123e-05
-1849.99 1.38999e-05
-1848.76 -5.65908e-05
-1847.49 -2.75075e-05
-1846.26 -7.69526e-05
-1844.99 3.27837e-05
-1843.76 -8.19783e-05
-1842.49 -4.8775e-05
-1841.26 -8.73735e-05
-1839.99 -0.000102229
-1838.76 -0.000108124
-1837.49 -3.32539e-05
-1836.26 -2.86531e-05
-1834.99 -1.3253e-06
-1833.76 -7.21115e-05
-1832.49 -3.6432e-05
-1831.26 -5.84384e-05
-1829.99 1.35673e-05
-1828.76 -0.000112854
-1827.49 -7.94657e-05
-1826.26 -7.17419e-05
-1824.99 -6.15722e-05
-1823.76 -6.70045e-05
-1822.49 -9.98387e-05
-1821.26 -0.000154531
-1819.99 -1.26284e-06
-1818.76 -0.00012628
-1817.49 -3.53348e-05
-1816.26 -8.82535e-05
-1814.99 -4.37234e-05
-1813.76 -7.91255e-05
-1812.49 -2.04606e-05
-1811.26 -0.000163012
-1809.99 -4.95826e-06
-1808.76 -3.74042e-05
-1807.49 2.18336e-05
-1806.26 -9.10991e-05
-1804.99 7.17491e-05
-1803.76 -5.65193e-05
-1802.49 -1.28579e-05
-1801.26 -1.03819e-05
-1799.99 -3.53261e-05
-1798.76 -8.75425e-05
-1797.49 -3.61927e-06
-1796.26 -5.68518e-05
-1794.99 8.50173e-06
-1793.76 -3.71165e-06
-1792.49 5.36062e-06
-1791.26 2.34683e-05
-1789.99 0.000141279
-1788.76 1.32319e-05
-1787.49 6.91252e-05
-1786.26 -1.05667e-05
-1784.99 5.07406e-05
-1783.76 2.8494e-05
-1782.49 2.87342e-05
-1781.26 -4.90914e-05
-1779.99 2.94013e-06
-1778.76 -9.99777e-05
-1777.49 -3.11872e-05
-1776.26 -3.65641e-05
-1774.99 7.77356e-05
-1773.76 -7.24078e-06
-1772.49 -9.62436e-06
-1771.26 -6.7809e-05
-1769.99 -4.17561e-05
-1768.76 -4.8611e-05
-1767.49 2.74593e-05
-1766.26 -9.08868e-05
-1764.99 -6.14712e-05
-1763.76 -3.99269e-05
-1762.49 -9.67978e-06
-1761.26 -1.98607e-05
-1759.99 8.24305e-06
-1758.76 -4.09801e-05
-1757.49 -1.9251e-05
-1756.26 -8.66205e-05
-1754.99 -1.45413e-05
-1753.76 -6.86237e-05
-1752.49 8.15769e-05
-1751.26 -4.63589e-05
-1749.99 1.33058e-06
-1748.76 -4.14624e-05
-1747.49 -6.08079e-05
-1746.26 -0.000120157
-1744.99 4.65024e-05
-1743.76 1.34101e-05
-1742.49 -2.91797e-05
-1741.26 4.51723e-05
-1739.99 0.000100419
-1738.76 3.96826e-06
-1737.49 5.34132e-05
-1736.26 7.90192e-07
-1734.99 5.29694e-05
-1733.76 3.7615e-05
-1732.49 -1.60055e-05
-1731.26 7.16481e-06
-1729.99 9.18083e-05
-1728.76 -9.63089e-06
-1727.49 1.05831e-05
-1726.26 -5.36433e-05
-1724.99 -2.36919e-05
-1723.76 4.74427e-06
-1722.49 8.36971e-05
-1721.26 1.06735e-06
-1719.99 4.60036e-05
-1718.76 -7.02912e-05
-1717.49 2.60669e-05
-1716.26 -3.42793e-05
-1714.99 -1.16819e-05
-1713.76 -5.27195e-05
-1712.49 -3.84367e-05
-1711.26 -2.18443e-05
-1709.99 -1.79825e-05
-1708.76 -7.4541e-05
-1707.49 -7.31913e-05
-1706.26 -7.83649e-05
-1704.99 -2.22872e-05
-1703.76 -6.80736e-05
-1702.49 -6.14399e-05
-1701.26 -7.92891e-05
-1699.99 2.94486e-05
-1698.76 -6.42488e-05
-1697.49 -1.37877e-05
-1696.26 -3.208e-05
-1694.99 2.36653e-05
-1693.76 -4.58271e-05
-1692.49 4.70575e-05
-1691.26 -5.78185e-05
-1689.99 3.24234e-05
-1688.76 -6.11628e-05
-1687.49 -1.24019e-05
-1686.26 -2.89759e-05
-1684.99 3.6784e-05
-1683.76 2.71759e-05
-1682.49 2.76933e-05
-1681.26 -3.48701e-05
-1679.99 -2.15666e-05
-1678.76 -2.17514e-05
-1677.49 0.000120356
-1676.26 3.47146e-05
-1674.99 4.99768e-05
-1673.76 -3.45905e-06
-1672.49 3.41441e-06
-1671.26 -8.24855e-05
-1669.99 4.14957e-05
-1668.76 1.85286e-05
-1667.49 2.78226e-05
-1666.26 -1.05912e-05
-1664.99 3.10192e-05
-1663.76 -7.24686e-06
-1662.49 9.91812e-05
-1661.26 5.25081e-05
-1659.99 4.53203e-05
-1658.76 -6.39529e-05
-1657.49 2.95249e-06
-1656.26 -2.89574e-05
-1654.99 6.19315e-05
-1653.76 -7.08056e-06
-1652.49 1.65331e-05
-1651.26 -6.10336e-05
-1649.99 -1.41573e-05
-1648.76 -5.02726e-07
-1647.49 4.26412e-05
-1646.26 -0.000143275
-1644.99 -1.65408e-05
-1643.76 -4.01545e-05
-1642.49 -5.12223e-05
-1641.26 -5.30145e-05
-1639.99 6.93035e-05
-1638.76 -6.75006e-05
-1637.49 4.55352e-05
-1636.26 -1.59934e-05
-1634.99 2.78341e-05
-1633.76 -3.75377e-05
-1632.49 -1.53098e-05
-1631.26 -7.30505e-05
-1629.99 8.02348e-05
-1628.76 2.92199e-05
-1627.49 2.60234e-05
-1626.26 -4.78847e-05
-1624.99 9.33905e-05
-1623.76 -6.1426e-05
-1622.49 -5.09864e-05
-1621.26 -9.19683e-05
-1619.99 -5.80263e-05
-1618.76 1.2519e-05
-1617.49 6.02636e-05
-1616.26 5.05814e-05
-1614.99 4.40962e-05
-1613.76 -2.52665e-05
-1612.49 2.8982e-05
-1611.26 1.45515e-05
-1609.99 5.51083e-05
-1608.76 -1.31271e-05
-1607.49 -7.93486e-05
-1606.26 -0.000107545
-1604.99 -5.47374e-05
-1603.76 -3.86438e-05
-1602.49 5.02123e-05
-1601.26 -7.7076e-05
-1599.99 -2.08689e-05
-1598.76 -2.19406e-05
-1597.49 -1.58432e-05
-1596.26 -4.43717e-05
-1594.99 3.47284e-05
-1593.76 -1.51274e-05
-1592.49 5.32666e-06
-1591.26 3.49268e-05
-1589.99 -1.67533e-05
-1588.76 -6.54586e-05
-1587.49 2.34526e-05
-1586.26 -3.01861e-05
-1584.99 -8.3648e-06
-1583.76 3.57583e-05
-1582.49 1.79464e-05
-1581.26 -4.82566e-05
-1579.99 5.36438e-05
-1578.76 -1.65131e-05
-1577.49 3.05847e-05
-1576.26 1.50455e-05
-1574.99 3.17118e-05
-1573.76 -9.27017e-06
-1572.49 6.33505e-07
-1571.26 -5.36518e-05
-1569.99 8.83728e-06
-1568.76 -3.00013e-05
-1567.49 5.73313e-06
-1566.26 -2.25551e-05
-1564.99 8.03434e-05
-1563.76 1.305e-05
-1562.49 -3.65052e-05
-1561.26 -1.2881e-06
-1559.99 -2.37376e-05
-1558.76 -2.1077e-05
-1557.49 6.34738e-05
-1556.26 -2.07998e-05
-1554.99 1.41032e-05
-1553.76 -6.32785e-05
-1552.49 5.02074e-05
-1551.26 -4.50047e-05
-1549.99 4.72394e-05
-1548.76 -6.2883e-05
-1547.49 2.53628e-05
-1546.26 -2.72596e-05
-1544.99 -7.54934e-05
-1543.76 -9.07554e-05
-1542.49 -5.26556e-05
-1541.26 -2.29264e-05
-1539.99 7.79492e-07
-1538.76 -7.32762e-05
-1537.49 -4.32695e-05
-1536.26 -3.06128e-05
-1534.99 3.70682e-05
-1533.76 -2.09494e-05
-1532.49 -1.71616e-05
-1531.26 -6.49429e-05
-1529.99 4.08005e-05
-1528.76 -8.32962e-06
-1527.49 2.03465e-05
-1526.26 -7.44016e-05
-1524.99 -1.33738e-05
-1523.76 -1.56465e-05
-1522.49 3.05216e-06
-1521.26 -3.71536e-05
-1519.99 2.78482e-05
-1518.76 -4.79812e-05
-1517.49 2.98252e-05
-1516.26 -4.27152e-05
-1514.99 -1.56145e-05
-1513.76 -6.1123e-05
-1512.49 1.78102e-05
-1511.26 -2.0012e-05
-1509.99 2.10622e-05
-1508.76 -7.27448e-05
-1507.49 -1.07316e-06
-1506.26 5.54663e-05
-1504.99 0.000114518
-1503.76 1.2378e-05
-1502.49 2.34827e-05
-1501.26 -1.73698e-05
-1499.99 1.09364e-07
-1498.76 -8.40851e-06
-1497.49 0.000136007
-1496.26 1.42123e-06
-1494.99 3.08549e-05
-1493.76 3.49564e-07
-1492.49 5.52808e-07
-1491.26 -3.91356e-05
-1489.99 7.69177e-05
-1488.76 3.7174e-05
-1487.49 3.09658e-05
-1486.26 -2.44279e-05
-1484.99 -4.27386e-05
-1483.76 -5.47857e-05
-1482.49 4.92393e-05
-1481.26 -6.74912e-05
-1479.99 1.26428e-05
-1478.76 -6.85259e-05
-1477.49 -4.06031e-06
-1476.26 -8.009e-06
-1474.99 6.17594e-05
-1473.76 1.59898e-06
-1472.49 1.02277e-05
-1471.26 1.33133e-05
-1469.99 -3.72024e-05
-1468.76 -2.90726e-05
-1467.49 1.869e-05
-1466.26 -5.83767e-05
-1464.99 2.27365e-05
-1463.76 -3.90131e-05
-1462.49 -1.29238e-05
-1461.26 -0.000107211
-1459.99 3.64278e-05
-1458.76 -0.000113696
-1457.49 1.8339e-05
-1456.26 -5.41086e-05
-1454.99 -6.16844e-05
-1453.76 -0.000136793
-1452.49 4.37816e-05
-1451.26 2.80208e-05
-1449.99 8.04118e-05
-1448.76 -1.86056e-05
-1447.49 -3.57521e-05
-1446.26 -4.58776e-05
-1444.99 7.75846e-05
-1443.76 1.65742e-05
-1442.49 -2.41302e-05
-1441.26 -1.85317e-05
-1439.99 -4.74802e-06
-1438.76 -7.14125e-05
-1437.49 2.60159e-05
-1436.26 -6.31163e-05
-1434.99 -6.13796e-05
-1433.76 -4.23066e-06
-1432.49 1.08649e-05
-1431.26 -1.9086e-05
-1429.99 1.26017e-05
-1428.76 1.39505e-05
-1427.49 5.31396e-05
-1426.26 7.92476e-05
-1424.99 2.67734e-05
-1423.76 7.47578e-05
-1422.49 4.56197e-05
-1421.26 -4.45101e-05
-1419.99 2.63115e-05
-1418.76 -7.35323e-06
-1417.49 -3.64288e-08
-1416.26 -2.34465e-05
-1414.99 3.02213e-05
-1413.76 -1.42893e-05
-1412.49 -1.69869e-05
-1411.26 -1.34209e-05
-1409.99 2.51402e-05
-1408.76 -1.79662e-05
-1407.49 -2.29734e-05
-1406.26 7.88283e-06
-1404.99 5.69385e-05
-1403.76 2.57684e-05
-1402.49 3.46187e-05
-1401.26 3.33808e-05
-1399.99 3.35656e-05
-1398.76 1.05065e-05
-1397.49 8.63907e-05
-1396.26 4.84764e-05
-1394.99 3.77783e-05
-1393.76 3.24507e-05
-1392.49 5.5288e-05
-1391.26 -6.73607e-05
-1389.99 -1.59215e-05
-1388.76 3.18964e-05
-1387.49 -4.84773e-05
-1386.26 -4.53551e-05
-1384.99 -2.13351e-05
-1383.76 -9.42628e-05
-1382.49 -9.72192e-05
-1381.26 -0.000121885
-1379.99 -9.1399e-05
-1378.76 -0.000143651
-1377.49 -9.89006e-05
-1376.26 -0.000191284
-1374.99 -3.97749e-05
-1373.76 -6.76562e-05
-1372.49 -4.68148e-05
-1371.26 -0.000102817
-1369.99 9.2426e-05
-1368.76 5.96759e-07
-1367.49 3.83078e-05
-1366.26 -4.25834e-05
-1364.99 7.17446e-06
-1363.76 -5.11195e-05
-1362.49 -6.07333e-06
-1361.26 -3.72067e-05
-1359.99 4.35737e-05
-1358.76 -7.91121e-05
-1357.49 -2.79498e-05
-1356.26 -0.000119244
-1354.99 -2.75618e-05
-1353.76 -0.000124084
-1352.49 -4.47822e-05
-1351.26 -3.70773e-05
-1349.99 -9.88268e-05
-1348.76 -5.18404e-05
-1347.49 3.94164e-05
-1346.26 4.49962e-05
-1344.99 1.40973e-06
-1343.76 -2.52152e-05
-1342.49 -8.54924e-06
-1341.26 -4.55768e-05
-1339.99 7.02666e-06
-1338.76 -5.30596e-05
-1337.49 5.48969e-05
-1336.26 -2.32412e-05
-1334.99 -5.67208e-05
-1333.76 -7.70822e-05
-1332.49 2.47613e-05
-1331.26 -2.3814e-05
-1329.99 2.12734e-06
-1328.76 -7.1872e-05
-1327.49 1.51904e-05
-1326.26 -5.64808e-05
-1324.99 1.69272e-05
-1323.76 -7.05048e-05
-1322.49 -0.000133954
-1321.26 -5.30994e-05
-1319.99 -3.83736e-05
-1318.76 -4.63558e-05
-1317.49 1.21602e-05
-1316.26 -8.00757e-05
-1314.99 2.86641e-06
-1313.76 -6.20978e-05
-1312.49 -3.62673e-05
-1311.26 -0.000126489
-1309.99 -3.94637e-05
-1308.76 -9.26584e-05
-1307.49 -6.96548e-05
-1306.26 -3.92975e-05
-1304.99 -5.13073e-05
-1303.76 -9.75915e-05
-1302.49 -2.34814e-05
-1301.26 -9.77167e-06
-1299.99 2.00682e-05
-1298.76 -8.87411e-05
-1297.49 -5.76223e-06
-1296.26 -7.64726e-05
-1294.99 4.18892e-05
-1293.76 3.1066e-06
-1292.49 2.84936e-05
-1291.26 -1.07879e-05
-1289.99 1.29732e-05
-1288.76 -4.30298e-05
-1287.49 -3.32186e-05
-1286.26 -9.45614e-05
-1284.99 -6.5165e-05
-1283.76 -0.000116826
-1282.49 -6.24674e-05
-1281.26 -0.000170501
-1279.99 -4.50579e-06
-1278.76 -8.47318e-05
-1277.49 -3.89833e-05
-1276.26 -4.91084e-05
-1274.99 -4.45449e-05
-1273.76 -0.000110156
-1272.49 2.12734e-06
-1271.26 -6.16911e-05
-1269.99 -2.43683e-05
-1268.76 -0.000127339
-1267.49 -2.35738e-05
-1266.26 -9.94574e-05
-1264.99 -1.53106e-06
-1263.76 -3.99257e-05
-1262.49 -2.95048e-05
-1261.26 -1.7033e-05
-1259.99 1.0719e-05
-1258.76 -3.23133e-05
-1257.49 3.77505e-05
-1256.26 -2.0636e-05
-1254.99 6.05322e-05
-1253.76 -3.9279e-05
-1252.49 8.1947e-05
-1251.26 -3.0558e-05
-1249.99 5.03701e-05
-1248.76 5.66337e-05
-1247.49 5.3423e-06
-1246.26 -2.53106e-05
-1244.99 2.39853e-05
-1243.76 2.20268e-05
-1242.49 2.696e-05
-1241.26 5.09059e-05
-1239.99 0.000115149
-1238.76 3.68266e-05
-1237.49 9.44555e-05
-1236.26 -7.37196e-05
-1234.99 5.47861e-05
-1233.76 2.75143e-05
-1232.49 8.46486e-06
-1231.26 4.67115e-05
-1229.99 -2.76386e-05
-1228.76 -0.000126064
-1227.49 -4.19766e-05
-1226.26 -7.59368e-05
-1224.99 -2.0495e-05
-1223.76 -0.000106689
-1222.49 -3.40569e-05
-1221.26 -6.51346e-05
-1219.99 -2.42272e-05
-1218.76 -0.000123632
-1217.49 -8.80457e-05
-1216.26 -0.000129378
-1214.99 -4.34615e-05
-1213.76 -7.52042e-05
-1212.49 -4.46995e-05
-1211.26 -8.54589e-05
-1209.99 -7.85302e-05
-1208.76 -0.00016526
-1207.49 -0.000120953
-1206.26 -0.000199682
-1204.99 -2.92529e-05
-1203.76 -0.000115576
-1202.49 -4.11334e-05
-1201.26 -0.000101275
-1199.99 -0.00013032
-1198.76 -0.000114634
-1197.49 -1.23467e-05
-1196.26 -0.000102808
-1194.99 -6.54117e-05
-1193.76 -0.000109128
-1192.49 -5.1739e-05
-1191.26 -5.16098e-05
-1189.99 6.77312e-05
-1188.76 -3.32993e-05
-1187.49 5.07513e-05
-1186.26 2.41806e-06
-1184.99 -2.03821e-05
-1183.76 -3.06551e-05
-1182.49 -2.64795e-05
-1181.26 -7.1729e-05
-1179.99 4.39351e-05
-1178.76 -2.52415e-05
-1177.49 3.76715e-05
-1176.26 -1.48392e-05
-1174.99 8.57476e-05
-1173.76 6.90818e-05
-1172.49 3.75606e-05
-1171.26 -2.95865e-06
-1169.99 -4.13346e-05
-1168.76 1.0012e-05
-1167.49 2.05991e-05
-1166.26 1.41692e-05
-1164.99 2.55508e-05
